Message num,Action,send,recived,RXPower,FPPower,TOF_CLK,distance
9038,POLL,873917078528,132588144928,-85.09,-92.24
9038,POLL_ACK,135450110976,876779105132,-85.07,-92.55
9038,RANGE,879635844608,138306934640,-85.02,-92.1,36191.38730109969,169.7505219852285
9039,POLL,881968438784,140639538439,-85.35,-92.5
9039,POLL_ACK,143501628928,884830589830,-85.59,-92.1
9039,RANGE,887688270336,146359393638,-85.32,-91.91,36194.795722271956,169.7665086968824
9040,POLL,890020220416,148691353317,-85.47,-93.3
9040,POLL_ACK,151553126912,892882054563,-85.75,-92.35
9040,RANGE,895739924992,154411081539,-85.36,-92.92,36191.5218207582,169.75115293043265
9041,POLL,898071298048,156742464177,-85.86,-93.3
9041,POLL_ACK,159604497408,900933391835,-85.6,-92.15
9041,RANGE,903790508032,162461697780,-85.74,-92.08,36187.81434711088,169.73376355594849
9042,POLL,914174052864,172845285449,-85.9,-92.28
9042,POLL_ACK,175706048512,917034876501,-86.1,-91.8
9042,RANGE,919891586048,178562842271,-85.7,-91.99,36200.67738879344,169.79409581184592
9043,POLL,922225517056,180896782883,-87.32,-94.18
9043,POLL_ACK,183759077888,925087872598,-85.39,-92.71
9043,RANGE,927944786432,186616075901,-85.75,-92.86,36184.54886918161,169.71844729911612
9044,POLL,930276923392,188948222471,-85.47,-92.11
9044,POLL_ACK,191811277824,933140039302,-85.16,-92.28
9044,RANGE,935996984320,194668307029,-85.1,-92.54,36192.298347681695,169.75479511882133
9045,POLL,938328329728,196999662025,-84.85,-93.01
9045,POLL_ACK,199861842944,941190571209,-85.29,-92.22
9045,RANGE,944046903808,202718259706,-85.35,-93.21,36187.27193005395,169.73121942638028
9046,POLL,946379689984,205051055516,-85.02,-92.95
9046,POLL_ACK,207913508352,949242203368,-85.71,-92.96
9046,RANGE,952099253760,210770642922,-85.62,-92.28,36187.067745422864,169.7302617275936
9047,POLL,954431533568,213102932345,-85.33,-92.07
9047,POLL_ACK,215964981760,957293643543,-84.99,-92.84
9047,RANGE,960150429184,218821851599,-85.27,-93.27,36194.92698556066,169.76712436855007
9048,POLL,962482940416,221154372414,-87.34,-93.13
9048,POLL_ACK,224016325120,965344953677,-85.89,-92.06
9048,RANGE,968201771520,226873227126,-85.69,-91.92,36184.78713495097,169.7195648506038
9049,POLL,970534284288,229205749468,-86.57,-92.21
9049,POLL_ACK,232067751424,973396346815,-87.02,-91.63
9049,RANGE,976252393984,234923882753,-86.49,-92.53,36188.8791654224,169.73875793382896
9050,POLL,978585315328,237256813686,-86.23,-92.62
9050,POLL_ACK,240118996480,981447558688,-86.63,-92.33
9050,RANGE,984304372736,242975894699,-86.19,-92.14,36189.77758878514,169.74297186001863
9051,POLL,986636767744,245308299320,-86.14,-91.94
9051,POLL_ACK,248170649088,989499178094,-87.04,-92.16
9051,RANGE,992355978752,251027533926,-86.04,-91.99,36196.21185410096,169.77315086053238
9052,POLL,994688128000,253359692770,-88.46,-92.97
9052,POLL_ACK,256221948416,997550444225,-87.06,-92.18
9052,RANGE,1000407635456,259079223821,-86.66,-91.83,36193.460949759436,169.76024813746128
9053,POLL,1002739580416,261411178389,-86.27,-92.61
9053,POLL_ACK,264273331200,1005601793813,-86.66,-91.58
9053,RANGE,1008458235392,267129856954,-85.88,-93.15,36196.127420235476,169.7727548355715
9054,POLL,1010790986752,269462617931,-85.97,-91.48
9054,POLL_ACK,272324667392,1013653096780,-86.88,-92.13
9054,RANGE,1016510268416,275181923207,-85.97,-92.37,36191.522317932744,169.75115526235865
9055,POLL,1018842722304,277514386711,-86.04,-92.39
9055,POLL_ACK,280376880128,1021705276301,-87.34,-92.12
9055,RANGE,1024561603584,283233291591,-86.55,-92.91,36196.349230540254,169.7737952050579
9056,POLL,1026893753344,285565450943,-86.63,-91.84
9056,POLL_ACK,288426330112,1029754693091,-87.39,-92.53
9056,RANGE,1032612374016,291284095220,-86.45,-92.51,36193.53819660744,169.7606104527453
9057,POLL,1034945159680,293616890462,-86.4,-92.15
9057,POLL_ACK,296479004160,1037807333946,-87.06,-92.14
9057,RANGE,1040663325184,299335079554,-86.32,-92.85,36187.30176287374,169.7313593529515
9058,POLL,1042996554752,293616890462,-86.4,-92.15
9058,POLL_ACK,296479004160,1037807333946,-87.06,-92.14
9058,RANGE,1048715829760,307387617241,-85.69,-92.04,10640126031.684383,49905988.20764632
9059,POLL,1051048018944,309719816047,-85.56,-91.83
9059,POLL_ACK,312581761536,1053910025030,-85.57,-92.02
9059,RANGE,1056767794176,315439614847,-85.24,-92.45,36194.789946733916,169.76648160754786
9060,POLL,1059099378688,317771208959,-85.61,-92.66
9060,POLL_ACK,320632802304,1061961032630,-85.43,-92.5
9060,RANGE,1064818635264,323490489115,-85.2,-92.42,36197.60117829659,169.779667286815
9061,POLL,1067150785024,325822648469,-84.64,-92.63
9061,POLL_ACK,328685168640,1070013365800,-85.81,-92.49
9061,RANGE,1072870872064,331542759063,-85.9,-93.31,36196.149393996035,169.77285790035026
9062,POLL,1083253954048,341925883720,-86.28,-93.05
9062,POLL_ACK,344786104832,1086114235743,-85.94,-92.93
9062,RANGE,1088971178496,347643131727,-85.54,-93.01,36184.615146347736,169.71875816267743
9063,POLL,1091304993792,349976956618,-85.98,-92.94
9063,POLL_ACK,352839027712,1094167125487,-85.97,-92.78
